,time_int,sms_in,sms_out,call_in,call_out,internet,SUMA,month,day,hour,minutes,day_of_week,Weekday
97,11/29/2013 15:10,104414.9198,41511.6059,71453.03915,76861.1857,856059.8688,1150300.619,11,29,15,10,Fri,4
98,11/29/2013 15:20,102091.3766,41386.20955,71188.49504,76918.25498,856702.9848,1148287.321,11,29,15,20,Fri,4
99,11/29/2013 15:30,98756.57123,42457.46662,72015.45845,77234.60455,849367.7778,1139831.879,11,29,15,30,Fri,4
100,11/29/2013 15:40,104443.8532,41121.05666,74258.11389,79176.86522,856147.0497,1155146.939,11,29,15,40,Fri,4
101,11/29/2013 15:50,100088.1156,42139.91987,75541.75998,81356.15412,852227.1151,1151353.065,11,29,15,50,Fri,4
102,11/29/2013 16:00,105999.1193,41780.27721,77880.21036,84998.23709,850292.7304,1160950.574,11,29,16,0,Fri,4
103,11/29/2013 16:10,103192.3335,43033.20691,79208.80736,85051.30313,857756.6709,1168242.322,11,29,16,10,Fri,4
104,11/29/2013 16:20,98625.71405,43517.80349,76339.7178,81027.92701,855378.5603,1154889.723,11,29,16,20,Fri,4
105,11/29/2013 16:30,103396.9213,43406.55631,75896.86602,82208.70337,861580.3045,1166489.352,11,29,16,30,Fri,4
106,11/29/2013 16:40,108268.0275,44049.69668,75822.73429,81813.06442,859022.1038,1168975.627,11,29,16,40,Fri,4
107,11/29/2013 16:50,100896.7076,44951.66584,74308.2298,80946.4961,859385.2632,1160488.363,11,29,16,50,Fri,4
108,11/29/2013 17:00,86652.7827,43321.319,74337.35012,80007.43792,862065.4724,1146384.362,11,29,17,0,Fri,4
109,11/29/2013 17:10,96579.78441,43244.0451,74017.573,77816.12741,851500.8463,1143158.376,11,29,17,10,Fri,4
110,11/29/2013 17:20,87240.67474,42068.48868,70594.28361,76897.0312,849339.2513,1126139.73,11,29,17,20,Fri,4
111,11/29/2013 17:30,73985.84181,42174.99154,69451.76826,76334.68849,847856.7126,1109804.003,11,29,17,30,Fri,4
112,11/29/2013 17:40,83890.74208,41847.41332,68528.16459,73496.6356,827573.8963,1095336.852,11,29,17,40,Fri,4
113,11/29/2013 17:50,71273.6925,40689.61941,65501.30993,71485.83682,819995.353,1068945.812,11,29,17,50,Fri,4
114,11/29/2013 18:00,68450.08657,39545.47537,62759.62788,69295.8626,807854.7841,1047905.837,11,29,18,0,Fri,4
115,11/29/2013 18:10,69001.88178,38664.13489,60579.98045,67734.46337,801493.0125,1037473.473,11,29,18,10,Fri,4
116,11/29/2013 18:20,67134.12818,39444.56033,56200.93791,61897.85047,787454.4299,1012131.907,11,29,18,20,Fri,4
117,11/29/2013 18:30,79384.32069,38755.82421,54066.97023,59605.12155,778301.329,1010113.566,11,29,18,30,Fri,4
118,11/29/2013 18:40,76175.89152,36790.34023,50137.28282,55500.37013,774303.4025,992907.2872,11,29,18,40,Fri,4
119,11/29/2013 18:50,72782.53484,37130.08734,47844.35148,52340.28495,750901.7879,960999.0465,11,29,18,50,Fri,4
120,11/29/2013 19:00,69624.15723,35671.47712,43603.59886,49693.18236,742207.5636,940799.9792,11,29,19,0,Fri,4
121,11/29/2013 19:10,63804.62097,34378.52273,39831.16697,45976.51475,734569.7009,918560.5263,11,29,19,10,Fri,4
122,11/29/2013 19:20,59657.48452,34220.93004,37189.84498,43786.19103,726300.7645,901155.2151,11,29,19,20,Fri,4
123,11/29/2013 19:30,58816.14889,32975.12214,36432.86419,43246.78853,728393.2171,899864.1409,11,29,19,30,Fri,4
124,11/29/2013 19:40,57220.41615,33612.01958,33678.56359,39183.44243,724326.9329,888021.3746,11,29,19,40,Fri,4
125,11/29/2013 19:50,56268.18571,32793.65184,30244.64883,34363.28132,715012.2524,868682.0201,11,29,19,50,Fri,4
126,11/29/2013 20:00,53978.83205,32654.19965,29193.8519,34122.89236,715195.5964,865145.3724,11,29,20,0,Fri,4
127,11/29/2013 20:10,54326.1414,33897.16177,27945.54526,32707.25631,706406.2936,855282.3984,11,29,20,10,Fri,4
128,11/29/2013 20:20,52289.03454,32270.89081,23818.89017,29338.08938,690402.3472,828119.252,11,29,20,20,Fri,4
129,11/29/2013 20:30,47438.92461,29922.44572,21753.39922,26458.7848,681689.6716,807263.226,11,29,20,30,Fri,4
130,11/29/2013 20:40,45183.50483,29601.01063,20333.02584,27303.63887,681879.4712,804300.6514,11,29,20,40,Fri,4
131,11/29/2013 20:50,43885.51228,30724.77041,18920.78499,24788.15538,667515.8776,785835.1007,11,29,20,50,Fri,4
132,11/29/2013 21:00,41696.42789,29072.04427,16864.93013,22508.14397,663169.7461,773311.2923,11,29,21,0,Fri,4
133,11/29/2013 21:10,40980.82638,28790.75205,16186.35244,23882.32528,658630.2969,768470.5531,11,29,21,10,Fri,4
134,11/29/2013 21:20,38781.46282,27554.66603,15310.02335,22719.30611,648366.6874,752732.1457,11,29,21,20,Fri,4
135,11/29/2013 21:30,35833.75036,26269.52263,14312.63308,24796.65741,646208.8542,747421.4176,11,29,21,30,Fri,4
136,11/29/2013 21:40,33851.8078,25159.87542,14102.53246,26882.94251,631914.6836,731911.8418,11,29,21,40,Fri,4
137,11/29/2013 21:50,32200.77348,24008.21406,14194.69486,25201.85585,614642.4968,710248.035,11,29,21,50,Fri,4
138,11/29/2013 22:00,30466.78119,23359.5239,13472.12608,31570.01087,603784.5867,702653.0288,11,29,22,0,Fri,4
139,11/29/2013 22:10,29402.38427,23202.413,12996.45815,30213.6547,591956.908,687771.8181,11,29,22,10,Fri,4
140,11/29/2013 22:20,26887.87772,20956.75636,14441.58587,30407.53272,566658.9704,659352.723,11,29,22,20,Fri,4
141,11/29/2013 22:30,24161.224,19681.38113,15838.95545,36352.39375,561621.0669,657655.0212,11,29,22,30,Fri,4
142,11/29/2013 22:40,22904.64513,18937.37828,15093.9059,43656.10621,534827.1761,635419.2116,11,29,22,40,Fri,4
143,11/29/2013 22:50,21708.69169,19160.69928,17409.69203,44163.99975,513710.396,616153.4788,11,29,22,50,Fri,4
0,11/29/2013 23:00,21556.60549,18463.07825,16916.99858,47684.86893,499656.0328,604277.5841,11,29,23,0,Fri,4
1,11/29/2013 23:10,19116.88295,18540.41747,19612.55655,68693.30937,455175.2288,581138.3951,11,29,23,10,Fri,4
2,11/29/2013 23:20,17982.79705,17496.25902,23097.68437,65645.05947,438595.5566,562817.3565,11,29,23,20,Fri,4
3,11/29/2013 23:30,16244.92658,17806.53919,24949.24651,66734.80644,423809.4209,549544.9396,11,29,23,30,Fri,4
4,11/29/2013 23:40,16390.67933,20875.88802,32597.96026,81927.32137,372375.5104,524167.3594,11,29,23,40,Fri,4
5,11/29/2013 23:50,15361.16516,20112.03022,37948.9646,88618.39201,348216.3564,510256.9084,11,29,23,50,Fri,4
6,11/30/2013 0:00,14999.87578,22017.45831,41169.48086,89055.69185,326688.2188,493930.7256,11,30,0,0,Sat,5
7,11/30/2013 0:10,16862.33668,24860.53799,46246.63533,100215.0252,291487.7261,479672.2614,11,30,0,10,Sat,5
8,11/30/2013 0:20,17590.66274,26180.1242,49255.07287,106661.0746,269059.4947,468746.4291,11,30,0,20,Sat,5
9,11/30/2013 0:30,16974.31972,29461.5894,46378.14923,100103.2182,259213.4069,452130.6835,11,30,0,30,Sat,5
10,11/30/2013 0:40,19826.53291,30042.08775,67909.6426,105577.7939,217524.8205,440880.8777,11,30,0,40,Sat,5
11,11/30/2013 0:50,18830.33657,27185.36944,55889.20655,109775.3878,213440.1757,425120.4761,11,30,0,50,Sat,5
12,11/30/2013 1:00,20056.76921,35397.57255,68469.31868,112899.2067,179528.8326,416351.6997,11,30,1,0,Sat,5
13,11/30/2013 1:10,23067.30517,47792.29,66998.54057,109481.1322,162722.0237,410061.2916,11,30,1,10,Sat,5
14,11/30/2013 1:20,23777.31272,47319.16696,77118.34099,103128.4342,147527.2957,398870.5506,11,30,1,20,Sat,5
15,11/30/2013 1:30,24358.06524,44565.37332,84597.21514,103124.8791,135994.0364,392639.5693,11,30,1,30,Sat,5
16,11/30/2013 1:40,23930.60465,49639.92434,79881.02607,116091.3891,116764.8145,386307.7587,11,30,1,40,Sat,5
17,11/30/2013 1:50,28878.88513,53530.46475,84554.31357,107688.2065,96571.55617,371223.4261,11,30,1,50,Sat,5
18,11/30/2013 2:00,25457.22467,52406.11272,80948.62437,101476.7318,107523.4841,367812.1777,11,30,2,0,Sat,5
19,11/30/2013 2:10,31370.27822,62122.7993,75626.01677,89371.4074,101893.5097,360384.0114,11,30,2,10,Sat,5
20,11/30/2013 2:20,32199.82785,65661.77727,81140.77066,88193.23625,82588.03021,349783.6422,11,30,2,20,Sat,5
21,11/30/2013 2:30,31302.0746,62598.01958,92466.246,87664.91744,71913.84633,345945.1039,11,30,2,30,Sat,5
22,11/30/2013 2:40,38916.29134,68677.89338,84724.46562,92923.17232,62715.3599,347957.1826,11,30,2,40,Sat,5
23,11/30/2013 2:50,43487.8416,66787.37014,80604.00164,76742.09053,67701.17982,335322.4837,11,30,2,50,Sat,5
24,11/30/2013 3:00,35927.9723,55652.3481,90581.36031,97783.36711,59194.62032,339139.6682,11,30,3,0,Sat,5
25,11/30/2013 3:10,41065.94197,68550.44973,83572.9572,78150.34933,61896.93568,333236.6339,11,30,3,10,Sat,5
26,11/30/2013 3:20,34292.36183,71919.35723,84601.0609,76596.08954,59517.14265,326926.0121,11,30,3,20,Sat,5
27,11/30/2013 3:30,38452.65181,59978.82738,85332.55248,79035.95622,63956.7052,326756.6931,11,30,3,30,Sat,5
28,11/30/2013 3:40,39044.893,74523.29209,80911.93153,77863.38706,49697.03589,322040.5396,11,30,3,40,Sat,5
29,11/30/2013 3:50,37869.47102,69297.24676,76809.29789,87876.89461,42692.16644,314545.0767,11,30,3,50,Sat,5
30,11/30/2013 4:00,31942.38418,55782.76936,92337.33596,77615.87023,60346.70163,318025.0614,11,30,4,0,Sat,5
31,11/30/2013 4:10,32550.27721,65873.94464,85473.02111,86267.0232,48983.87652,319148.1427,11,30,4,10,Sat,5
32,11/30/2013 4:20,34060.99588,67776.51248,81798.66685,77245.68697,51392.96368,312274.8259,11,30,4,20,Sat,5
33,11/30/2013 4:30,32523.30524,57498.67379,85307.98067,88699.58193,55961.7277,319991.2693,11,30,4,30,Sat,5
34,11/30/2013 4:40,26883.33171,52650.24675,87357.29637,92592.73408,62311.22557,321794.8345,11,30,4,40,Sat,5
35,11/30/2013 4:50,30679.20091,49552.49806,80892.12721,84218.63788,72466.20388,317808.6679,11,30,4,50,Sat,5
36,11/30/2013 5:00,19503.01835,42098.5137,75844.35079,104411.7653,82670.33495,324527.9831,11,30,5,0,Sat,5
37,11/30/2013 5:10,18642.93035,43139.35183,68731.14856,94052.26659,103374.4544,327940.1517,11,30,5,10,Sat,5
38,11/30/2013 5:20,14960.475,39144.66595,66863.97614,98119.1566,110110.5709,329198.8446,11,30,5,20,Sat,5
39,11/30/2013 5:30,15036.81195,24839.51874,54602.77045,101511.1587,147015.8564,343006.1162,11,30,5,30,Sat,5
40,11/30/2013 5:40,12764.75698,20900.71967,45183.1134,97550.2326,173059.7621,349458.5848,11,30,5,40,Sat,5
41,11/30/2013 5:50,12069.1978,17266.87846,30673.03625,88964.79179,207612,356585.9043,11,30,5,50,Sat,5
42,11/30/2013 6:00,12239.77843,14652.8148,27596.00979,74431.98709,249263.1589,378183.749,11,30,6,0,Sat,5
43,11/30/2013 6:10,11985.38822,13783.99199,24177.95375,56702.67374,286942.7171,393592.7248,11,30,6,10,Sat,5
44,11/30/2013 6:20,14962.91568,14127.51308,16507.79916,50767.48127,311211.3941,407577.1033,11,30,6,20,Sat,5
45,11/30/2013 6:30,13917.40209,12508.09173,13499.41141,39300.15885,352569.489,431794.5531,11,30,6,30,Sat,5
46,11/30/2013 6:40,16625.01352,13233.68957,11787.2128,33357.93771,385307.366,460311.2196,11,30,6,40,Sat,5
47,11/30/2013 6:50,19467.59582,14265.30919,12869.22051,27692.0154,402453.3127,476747.4536,11,30,6,50,Sat,5
48,11/30/2013 7:00,39631.08091,15815.57919,12751.03958,21253.83032,437412.5053,526864.0353,11,30,7,0,Sat,5
49,11/30/2013 7:10,41114.30158,17243.22054,14440.39987,21552.19038,458688.9548,553039.0672,11,30,7,10,Sat,5
50,11/30/2013 7:20,42966.00242,18713.95572,15209.61127,25335.3782,465797.9053,568022.8529,11,30,7,20,Sat,5
51,11/30/2013 7:30,47477.64479,20105.11702,18093.58032,25564.67944,495838.5626,607079.5841,11,30,7,30,Sat,5
52,11/30/2013 7:40,50591.56001,21633.73295,20513.36498,28617.14134,515092.5931,636448.3924,11,30,7,40,Sat,5
53,11/30/2013 7:50,54084.97172,22828.43867,24881.43092,32237.47819,525991.7991,660024.1186,11,30,7,50,Sat,5
54,11/30/2013 8:00,74414.31018,25982.98482,27152.69083,35197.78238,549869.4506,712617.2188,11,30,8,0,Sat,5
55,11/30/2013 8:10,72120.63732,27219.8525,30079.49504,39154.67007,565878.784,734453.4389,11,30,8,10,Sat,5
56,11/30/2013 8:20,72148.06611,28666.27162,34515.36896,41700.44429,586582.2033,763612.3543,11,30,8,20,Sat,5
57,11/30/2013 8:30,78492.25142,30185.95016,35690.71796,43230.97216,611540.8989,799140.7906,11,30,8,30,Sat,5
58,11/30/2013 8:40,81342.69446,30700.65774,39016.79358,46265.18263,623306.3786,820631.707,11,30,8,40,Sat,5
59,11/30/2013 8:50,79318.42935,30763.3066,40767.7054,48387.41216,632317.214,831554.0675,11,30,8,50,Sat,5
60,11/30/2013 9:00,90510.04773,31858.17481,43241.54726,49401.38218,653119.304,868130.456,11,30,9,0,Sat,5
61,11/30/2013 9:10,75897.70036,32214.20355,44043.00233,51353.45034,655787.5384,859295.895,11,30,9,10,Sat,5
62,11/30/2013 9:20,75719.55094,32693.12922,45950.3525,54213.92737,671599.1235,880176.0835,11,30,9,20,Sat,5
63,11/30/2013 9:30,88691.68696,32392.31223,46362.47811,53024.66845,684094.4361,904565.5819,11,30,9,30,Sat,5
64,11/30/2013 9:40,81129.52287,31534.62,47405.83691,54590.75316,691645.0595,906305.7924,11,30,9,40,Sat,5
65,11/30/2013 9:50,80391.57473,32748.75201,48856.11544,55846.62924,701620.1123,919463.1837,11,30,9,50,Sat,5
66,11/30/2013 10:00,72492.48214,34395.76536,50036.26097,56551.73688,711455.404,924931.6494,11,30,10,0,Sat,5
67,11/30/2013 10:10,68897.13267,33101.69493,50822.16611,56211.43844,719687.3199,928719.7521,11,30,10,10,Sat,5
68,11/30/2013 10:20,70468.16695,33257.3296,50846.39685,56661.56194,719907.5925,931141.0479,11,30,10,20,Sat,5
69,11/30/2013 10:30,70484.33813,33318.07157,49969.89126,56648.26616,720381.6339,930802.201,11,30,10,30,Sat,5
70,11/30/2013 10:40,75769.55441,32620.69079,50001.52137,57369.48807,720974.6061,936735.8608,11,30,10,40,Sat,5
71,11/30/2013 10:50,73151.60552,33169.30792,51520.25036,56290.51116,729404.3723,943536.0473,11,30,10,50,Sat,5
72,11/30/2013 11:00,73055.49983,34248.20289,52834.65274,58524.61609,727831.6721,946494.6437,11,30,11,0,Sat,5
73,11/30/2013 11:10,71885.30387,34368.08166,52022.81456,58346.73428,734498.5015,951121.4359,11,30,11,10,Sat,5
74,11/30/2013 11:20,70801.2106,34064.88693,50139.50067,55830.96341,724235.3814,935071.943,11,30,11,20,Sat,5
75,11/30/2013 11:30,70087.10612,32558.26433,48901.01636,54243.47669,730250.2638,936040.1273,11,30,11,30,Sat,5
76,11/30/2013 11:40,69333.97128,32532.28979,46349.47731,50484.75118,719530.8564,918231.3459,11,30,11,40,Sat,5
77,11/30/2013 11:50,66564.89967,31309.86242,44436.26956,48846.16064,713372.1823,904529.3746,11,30,11,50,Sat,5
78,11/30/2013 12:00,65724.5441,32208.22272,42422.60236,47053.59535,715701.9372,903110.9018,11,30,12,0,Sat,5
79,11/30/2013 12:10,63630.45466,32624.86859,39889.24352,45343.82987,712185.7509,893674.1475,11,30,12,10,Sat,5
80,11/30/2013 12:20,62193.64667,31390.27515,38563.90083,42915.18276,707614.1473,882677.1527,11,30,12,20,Sat,5
81,11/30/2013 12:30,58666.58525,30824.43346,36898.77946,42770.15436,717945.2368,887105.1893,11,30,12,30,Sat,5
82,11/30/2013 12:40,58733.31328,31814.45819,36634.11592,41873.44302,717035.7034,886091.0338,11,30,12,40,Sat,5
83,11/30/2013 12:50,60381.648,31791.74183,34706.22617,41918.42632,711495.8664,880293.9087,11,30,12,50,Sat,5
84,11/30/2013 13:00,58555.81867,31600.07315,35091.13009,41867.57574,717625.7763,884740.3739,11,30,13,0,Sat,5
85,11/30/2013 13:10,60433.64795,31308.07478,34759.4825,39805.80597,720679.8608,886986.872,11,30,13,10,Sat,5
86,11/30/2013 13:20,57700.67255,30833.77449,34614.01288,39839.52125,715176.4887,878164.4699,11,30,13,20,Sat,5
87,11/30/2013 13:30,57023.99659,30004.67128,34534.44293,40733.91738,720321.8457,882618.8739,11,30,13,30,Sat,5
88,11/30/2013 13:40,58390.82617,29503.65492,33950.20878,40774.82823,711996.7304,874616.2485,11,30,13,40,Sat,5
89,11/30/2013 13:50,56095.2984,29669.17346,34614.76574,38877.58172,713990.1356,873246.9549,11,30,13,50,Sat,5
90,11/30/2013 14:00,60939.57319,29612.68066,34554.09817,40072.26042,718004.5442,883183.1567,11,30,14,0,Sat,5
91,11/30/2013 14:10,57471.33355,29246.00458,34586.40939,38897.2322,726558.811,886759.7907,11,30,14,10,Sat,5
92,11/30/2013 14:20,56015.55793,28403.41903,33878.6064,38977.16062,731172.9842,888447.7282,11,30,14,20,Sat,5
93,11/30/2013 14:30,57623.68316,28883.74603,35327.62723,39838.00176,734305.9451,895979.0032,11,30,14,30,Sat,5
94,11/30/2013 14:40,57197.57432,28420.55776,36119.86974,41079.39468,727434.5468,890251.9433,11,30,14,40,Sat,5
95,11/30/2013 14:50,58289.10895,29181.37387,36411.39881,41577.20129,732159.5264,897618.6093,11,30,14,50,Sat,5
96,11/30/2013 15:00,56444.90589,29043.22893,37270.39258,42963.09514,742395.0023,908116.6249,11,30,15,0,Sat,5
97,11/30/2013 15:10,58143.03905,28586.23198,37197.35344,42735.26532,747374.6618,914036.5516,11,30,15,10,Sat,5
98,11/30/2013 15:20,60170.28339,29178.13675,38592.06874,43641.76309,738456.3991,910038.6511,11,30,15,20,Sat,5
99,11/30/2013 15:30,62580.78846,30053.69944,40262.03891,44356.4409,744641.5473,921894.515,11,30,15,30,Sat,5
100,11/30/2013 15:40,60319.99912,29805.5544,41390.28593,46582.63957,750013.0761,928111.5551,11,30,15,40,Sat,5
101,11/30/2013 15:50,60116.07252,29563.91659,42324.78608,47371.94023,747451.4746,926828.19,11,30,15,50,Sat,5
102,11/30/2013 16:00,64033.34964,30155.90849,42796.89855,48185.64561,750249.0171,935420.8194,11,30,16,0,Sat,5
103,11/30/2013 16:10,66055.42809,31968.40182,43815.26658,48836.32973,757113.0121,947788.4383,11,30,16,10,Sat,5
104,11/30/2013 16:20,65309.29291,31011.18736,43924.31455,49003.81213,753446.2414,942694.8484,11,30,16,20,Sat,5
105,11/30/2013 16:30,65604.8736,31235.53004,44172.74731,49020.20142,756472.3964,946505.7488,11,30,16,30,Sat,5
106,11/30/2013 16:40,64943.57261,31174.81474,44036.9691,51349.97376,754488.8274,945994.1576,11,30,16,40,Sat,5
107,11/30/2013 16:50,66547.90576,31905.13771,43975.93616,49077.05041,755932.6537,947438.6837,11,30,16,50,Sat,5
108,11/30/2013 17:00,75505.5034,31728.98452,43482.24034,48962.58514,757355.3208,957034.6342,11,30,17,0,Sat,5
109,11/30/2013 17:10,76955.39172,30989.72966,43233.60886,48632.1298,753906.1868,953717.0468,11,30,17,10,Sat,5
110,11/30/2013 17:20,68546.89577,30711.76284,42922.2656,49375.55894,747866.7648,939423.2479,11,30,17,20,Sat,5
111,11/30/2013 17:30,76126.72482,32202.90798,42747.66722,47749.25422,751218.2697,950044.824,11,30,17,30,Sat,5
112,11/30/2013 17:40,78068.95722,31681.36046,42945.60865,49776.715,750468.1917,952940.833,11,30,17,40,Sat,5
113,11/30/2013 17:50,79557.77808,31722.89776,43210.19109,50337.15294,742328.9315,947156.9514,11,30,17,50,Sat,5
114,11/30/2013 18:00,76719.04231,32020.89581,42657.24498,47440.54336,753823.2227,952660.9492,11,30,18,0,Sat,5
115,11/30/2013 18:10,72169.30005,31120.34639,41576.99064,47720.7438,745708.8898,938296.2707,11,30,18,10,Sat,5
116,11/30/2013 18:20,64894.78667,29882.65653,39356.11893,45481.81607,730908.6738,910524.052,11,30,18,20,Sat,5
117,11/30/2013 18:30,77208.46733,30364.31596,38229.61723,44213.66692,733985.1066,924001.1741,11,30,18,30,Sat,5
118,11/30/2013 18:40,69085.04945,29562.16117,35994.67823,41613.69507,720433.2222,896688.8061,11,30,18,40,Sat,5
119,11/30/2013 18:50,69859.39471,29162.99944,33712.5426,40752.21793,706112.1169,879599.2716,11,30,18,50,Sat,5
120,11/30/2013 19:00,67711.99186,28918.16489,31934.55345,38724.65293,698246.8783,865536.2415,11,30,19,0,Sat,5
121,11/30/2013 19:10,63812.42957,27311.192,29830.27042,37122.67929,704189.0862,862265.6575,11,30,19,10,Sat,5
122,11/30/2013 19:20,58267.87467,27316.97196,28905.50354,34379.93605,699564.5639,848434.8502,11,30,19,20,Sat,5
123,11/30/2013 19:30,52998.30613,26123.0377,27523.47599,34805.05837,696295.7736,837745.6518,11,30,19,30,Sat,5
124,11/30/2013 19:40,51802.17674,27122.745,25451.49892,31731.86916,699302.2076,835410.4974,11,30,19,40,Sat,5
125,11/30/2013 19:50,44804.16934,27600.14207,24009.69845,30965.26408,689049.9116,816429.1855,11,30,19,50,Sat,5
126,11/30/2013 20:00,43574.31345,27108.71251,22628.47928,28212.78703,688876.1198,810400.4121,11,30,20,0,Sat,5
127,11/30/2013 20:10,41854.4003,26175.81884,21825.78781,28811.92583,696830.9301,815498.8629,11,30,20,10,Sat,5
128,11/30/2013 20:20,39862.68134,26619.91104,19912.14772,25978.46587,682040.6142,794413.8202,11,30,20,20,Sat,5
129,11/30/2013 20:30,38466.54729,25243.75875,18403.41311,24864.39347,673024.938,780003.0506,11,30,20,30,Sat,5
130,11/30/2013 20:40,36753.92404,25861.1809,18336.05342,23462.87994,662726.1314,767140.1697,11,30,20,40,Sat,5
131,11/30/2013 20:50,34974.30785,25230.70789,17573.44551,24491.60607,662756.5725,765026.6398,11,30,20,50,Sat,5
132,11/30/2013 21:00,34242.84237,25293.78088,14949.43775,26883.4108,656272.2919,757641.7637,11,30,21,0,Sat,5
133,11/30/2013 21:10,31747.10656,24331.48846,14181.41312,24330.95422,658911.2741,753502.2365,11,30,21,10,Sat,5
134,11/30/2013 21:20,31378.76159,23578.00118,15135.20084,25157.27729,647115.5457,742364.7866,11,30,21,20,Sat,5
135,11/30/2013 21:30,30066.85437,23221.79851,14442.16791,30666.12739,643843.0422,742239.9904,11,30,21,30,Sat,5
136,11/30/2013 21:40,31434.94088,22783.33979,14212.92204,30318.74308,637377.0197,736126.9655,11,30,21,40,Sat,5
137,11/30/2013 21:50,45284.68011,21721.53517,13711.52289,28765.1793,626085.1527,735568.0702,11,30,21,50,Sat,5
138,11/30/2013 22:00,33807.29023,21369.40778,14044.50543,32281.53939,660028.3227,761531.0656,11,30,22,0,Sat,5
139,11/30/2013 22:10,22339.76191,21236.87539,13630.00864,35998.68716,679157.4577,772362.7908,11,30,22,10,Sat,5
140,11/30/2013 22:20,21392.80805,19707.31363,17016.15613,37219.70741,657525.8834,752861.8686,11,30,22,20,Sat,5
141,11/30/2013 22:30,21391.5094,19552.29445,15432.97387,41050.23279,640583.4128,738010.4233,11,30,22,30,Sat,5
142,11/30/2013 22:40,20531.02382,21211.07959,15829.17408,42401.18093,631873.1499,731845.6084,11,30,22,40,Sat,5
143,11/30/2013 22:50,20204.62946,19382.60359,16974.73925,42670.87773,602535.7862,701768.6363,11,30,22,50,Sat,5
0,11/30/2013 23:00,20601.04068,20704.40961,14780.63077,43151.7494,610764.2727,710002.1032,11,30,23,0,Sat,5
1,11/30/2013 23:10,18999.36587,19538.40268,20928.61691,55183.68459,590701.558,705351.6281,11,30,23,10,Sat,5
2,11/30/2013 23:20,18091.55963,18325.86309,19641.01534,60487.06406,553976.0409,670521.5431,11,30,23,20,Sat,5
3,11/30/2013 23:30,16323.63681,18600.03492,23139.70827,66040.72279,537057.7635,661161.8663,11,30,23,30,Sat,5
4,11/30/2013 23:40,15573.77631,19736.95149,27436.37923,73973.61654,499727.3295,636448.053,11,30,23,40,Sat,5
5,11/30/2013 23:50,15941.46711,18594.70361,33694.49106,76307.77469,467880.8728,612419.3092,11,30,23,50,Sat,5
6,12/1/2013 0:00,14332.55585,19654.91297,33464.54078,86704.13273,437090.1229,591246.2653,12,1,0,0,Sun,6
7,12/1/2013 0:10,15744.93673,20464.33168,37400.25765,94792.89936,383272.9341,551675.3595,12,1,0,10,Sun,6
8,12/1/2013 0:20,14881.8211,20605.99749,40314.07028,96862.44396,357027.0595,529691.3923,12,1,0,20,Sun,6
9,12/1/2013 0:30,14586.69836,25124.95778,43556.25039,94878.23191,333575.8458,511721.9843,12,1,0,30,Sun,6
10,12/1/2013 0:40,14594.72178,25805.33597,54423.55529,110339.5925,296681.9487,501845.1543,12,1,0,40,Sun,6
11,12/1/2013 0:50,17007.91957,27418.63513,53178.62492,112106.4211,272831.1531,482542.7538,12,1,0,50,Sun,6
12,12/1/2013 1:00,16840.52759,31317.23192,55421.90853,111129.288,250533.7783,465242.7344,12,1,1,0,Sun,6
13,12/1/2013 1:10,17623.27933,29607.55669,61435.49444,107706.6483,219630.0861,436003.0649,12,1,1,10,Sun,6
14,12/1/2013 1:20,19608.09117,35086.96341,59568.0494,123178.3358,176279.5462,413720.986,12,1,1,20,Sun,6
15,12/1/2013 1:30,17064.8765,38529.53793,64597.29418,102885.5067,178987.6562,402064.8715,12,1,1,30,Sun,6
16,12/1/2013 1:40,19912.74878,45577.12414,64375.72993,101744.0671,150307.7424,381917.4124,12,1,1,40,Sun,6
17,12/1/2013 1:50,15408.84755,30450.66426,74791.62669,113934.0907,129731.2801,364316.5093,12,1,1,50,Sun,6
18,12/1/2013 2:00,20000.50175,43430.32026,76036.99628,98603.64168,122203.7742,360275.2341,12,1,2,0,Sun,6
19,12/1/2013 2:10,26089.30304,39953.61168,80712.10253,104254.571,103314.7448,354324.333,12,1,2,10,Sun,6
20,12/1/2013 2:20,26977.91015,51946.06569,78987.77348,90885.92118,96249.65527,345047.3258,12,1,2,20,Sun,6
21,12/1/2013 2:30,29374.69537,56439.88879,82641.41535,90445.42377,76537.68947,335439.1128,12,1,2,30,Sun,6
22,12/1/2013 2:40,31849.55258,53809.86199,88685.58197,85312.478,72797.73692,332455.2115,12,1,2,40,Sun,6
23,12/1/2013 2:50,25314.34297,55161.90925,85526.56675,84621.22657,70042.66829,320666.7138,12,1,2,50,Sun,6
24,12/1/2013 3:00,34045.23297,55404.96613,82158.91369,82053.08619,59857.90305,313520.102,12,1,3,0,Sun,6
25,12/1/2013 3:10,36167.5956,59560.56739,81956.33791,74503.98789,61675.20541,313863.6942,12,1,3,10,Sun,6
26,12/1/2013 3:20,39771.27665,63667.21703,83529.05916,72658.80803,46223.98332,305850.3442,12,1,3,20,Sun,6
27,12/1/2013 3:30,33848.51589,61176.38181,84804.82703,70556.32347,53370.29237,303756.3406,12,1,3,30,Sun,6
28,12/1/2013 3:40,40062.56093,61997.56301,86083.79007,68196.25023,43555.32951,299895.4938,12,1,3,40,Sun,6
29,12/1/2013 3:50,35765.27231,60089.68,81741.25297,69397.2593,42742.5041,289735.9687,12,1,3,50,Sun,6
30,12/1/2013 4:00,27758.22827,57736.89634,70555.31747,84544.34002,53204.7181,293799.5002,12,1,4,0,Sun,6
